timestamp,s7_b2,s9_b2,s9_b1,s7_b4,s7_b1,s7_b3,s10_b1,s10_b2,s8_b1,s8_b2,s8_b3,hv_bk_1
07/18/13 16:00,1.0,0.998068189793314,0.9996119299030664,0.9996764724129124,0.9997418073240986,0.9994438591569096,0.9988728325556177,0.9995146540380945,0.9954977472227539,0.9995690808484112,0.997936783426753,
07/18/13 16:00,1.0,0.998068189793314,0.9996119299030664,0.9996764724129124,0.9997418073240986,0.9994438591569096,0.9988728325556177,0.9995146540380945,0.9954977472227539,0.9995690808484112,0.997936783426753,
07/18/13 16:01,1.0,0.9980828144069741,0.9996148722886196,0.9996789329317946,0.9997437710845773,0.9994480877900366,0.9988813836763316,0.9995183383820594,0.9955318067829729,0.9995723539897055,0.997952429631276,
07/18/13 16:01,1.0,0.9980828144069741,0.9996148722886196,0.9996789329317946,0.9997437710845773,0.9994480877900366,0.9988813836763316,0.9995183383820594,0.9955318067829729,0.9995723539897055,0.997952429631276,
07/18/13 16:02,1.0,0.998181530120065,0.9996347313672098,0.9996954952442894,0.9997569895233992,0.9994765520624936,0.9989390332265707,0.9995431765235815,0.9957613628369038,0.9995944091311066,0.9980578673805394,
07/18/13 16:02,1.0,0.998181530120065,0.9996347313672098,0.9996954952442894,0.9997569895233992,0.9994765520624936,0.9989390332265707,0.9995431765235815,0.9957613628369038,0.9995944091311066,0.9980578673805394,
07/18/13 16:03,1.0,0.9979975020080407,0.9995977072331874,0.9996646652024147,0.9997323839200838,0.9994235675784461,0.9988316308126168,0.9994969010402439,0.995333876214457,0.9995533299880259,0.9978614967523985,
07/18/13 16:03,1.0,0.9979975020080407,0.9995977072331874,0.9996646652024147,0.9997323839200838,0.9994235675784461,0.9988316308126168,0.9994969010402439,0.995333876214457,0.9995533299880259,0.9978614967523985,
07/18/13 16:04,1.0,0.9979056830912829,0.9995792304086446,0.9996492993742723,0.9997201202773002,0.9993971607583991,0.9987780681370121,0.9994738208059828,0.9951208342357943,0.9995328459091789,0.9977635995155382,
07/18/13 16:04,1.0,0.9979056830912829,0.9995792304086446,0.9996492993742723,0.9997201202773002,0.9993971607583991,0.9987780681370121,0.9994738208059828,0.9951208342357943,0.9995328459091789,0.9977635995155382,
07/18/13 16:05,1.0,0.9978356534709117,0.9995651364624206,0.9996375848720734,0.9997107707529838,0.9993770292891997,0.9987372236960397,0.9994562199084606,0.99495843807104,0.9995172261244641,0.9976889598474299,
07/18/13 16:05,1.0,0.9978356534709117,0.9995651364624206,0.9996375848720734,0.9997107707529838,0.9993770292891997,0.9987372236960397,0.9994562199084606,0.99495843807104,0.9995172261244641,0.9976889598474299,
07/18/13 16:06,1.0,0.9977346587995323,0.9995448077484818,0.9996206716018676,0.99969727192434,0.9993479642920557,0.9986782895799499,0.9994308223205041,0.9947241478484907,0.9994946832010609,0.9975812533306047,
07/18/13 16:06,1.0,0.9977346587995323,0.9995448077484818,0.9996206716018676,0.99969727192434,0.9993479642920557,0.9986782895799499,0.9994308223205041,0.9947241478484907,0.9994946832010609,0.9975812533306047,
07/18/13 16:07,1.0,0.9978143296743349,0.9995608447244934,0.99963406184684,0.9997079589934792,0.9993709750165968,0.9987248548474572,0.9994508895549771,0.9949093685477002,0.9995125055845756,0.9976664042436183,
07/18/13 16:07,1.0,0.9978143296743349,0.9995608447244934,0.99963406184684,0.9997079589934792,0.9993709750165968,0.9987248548474572,0.9994508895549771,0.9949093685477002,0.9995125055845756,0.9976664042436183,
07/18/13 16:08,1.0,0.997841129918383,0.9995662389209985,0.9996385743130195,0.9997115604915934,0.9993787296528697,0.9987405314666343,0.9994576451026458,0.9949717552981524,0.9995185072431158,0.9976950812524046,
07/18/13 16:08,1.0,0.997841129918383,0.9995662389209985,0.9996385743130195,0.9997115604915934,0.9993787296528697,0.9987405314666343,0.9994576451026458,0.9949717552981524,0.9995185072431158,0.9976950812524046,
07/18/13 16:09,1.0,0.9976327719472624,0.9995242962243195,0.9996036387204277,0.9996836775589214,0.9993186944644057,0.9986188808881636,0.9994052183826938,0.9944881263311345,0.9994719640081953,0.9974727231793096,
07/18/13 16:09,1.0,0.9976327719472624,0.9995242962243195,0.9996036387204277,0.9996836775589214,0.9993186944644057,0.9986188808881636,0.9994052183826938,0.9944881263311345,0.9994719640081953,0.9974727231793096,
07/18/13 16:10,1.0,0.9974284801404337,0.9994831584762486,0.9995693785868172,0.9996563333464331,0.999259822948884,0.9984995924070859,0.9993538025562451,0.9940142418085274,0.9994263188362391,0.9972547316980953,
07/18/13 16:10,1.0,0.9974284801404337,0.9994831584762486,0.9995693785868172,0.9996563333464331,0.999259822948884,0.9984995924070859,0.9993538025562451,0.9940142418085274,0.9994263188362391,0.9972547316980953,
07/18/13 16:11,1.0,0.9972962952697842,0.9994565335627908,0.9995472081140696,0.9996386381166475,0.9992217274666568,0.9984224025794782,0.9993205283896479,0.9937077855848199,0.999396779620114,0.9971136989423892,
07/18/13 16:11,1.0,0.9972962952697842,0.9994565335627908,0.9995472081140696,0.9996386381166475,0.9992217274666568,0.9984224025794782,0.9993205283896479,0.9937077855848199,0.999396779620114,0.9971136989423892,
07/18/13 16:12,1.0,0.9969259899378352,0.9993819158657465,0.9994850420964041,0.9995890198159598,0.9991149141851611,0.9982060673221448,0.9992272573899641,0.9928495857382382,0.9993139702668068,0.9967185001634395,
07/18/13 16:12,1.0,0.9969259899378352,0.9993819158657465,0.9994850420964041,0.9995890198159598,0.9991149141851611,0.9982060673221448,0.9992272573899641,0.9928495857382382,0.9993139702668068,0.9967185001634395,
