timestamp,s7_b2,s9_b2,s9_b1,s7_b4,s7_b1,s7_b3,s10_b1,s10_b2,s8_b1,s8_b2,s8_b3,hv_bk_1
07/18/13 16:00,0.0,-1627.420158,-813.710079,-813.710079,-1627.420158,-1627.420158,-3797.3137020000004,-813.710079,-3797.3137020000004,-1627.420158,-4339.787088,
07/18/13 16:00,0.0,-1627.420158,-813.710079,-813.710079,-1627.420158,-1627.420158,-3797.3137020000004,-813.710079,-3797.3137020000004,-1627.420158,-4339.787088,
07/18/13 16:01,0.0,-1600.72977,-800.364885,-800.364885,-1600.72977,-1600.72977,-3735.036132,-800.364885,-3735.036132,-1600.72977,-4268.6127209999995,
07/18/13 16:01,0.0,-1600.72977,-800.364885,-800.364885,-1600.72977,-1600.72977,-3735.036132,-800.364885,-3735.036132,-1600.72977,-4268.6127209999995,
07/18/13 16:02,0.0,-1507.359675,-753.679836,-753.679836,-1507.359675,-1507.359675,-3517.172574,-753.679836,-3517.172574,-1507.359675,-4019.625798,
07/18/13 16:02,0.0,-1507.359675,-753.679836,-753.679836,-1507.359675,-1507.359675,-3517.172574,-753.679836,-3517.172574,-1507.359675,-4019.625798,
07/18/13 16:03,0.0,-1587.401166,-793.700583,-793.700583,-1587.401166,-1587.401166,-3703.9360500000003,-793.700583,-3703.9360500000003,-1587.401166,-4233.069774,
07/18/13 16:03,0.0,-1587.401166,-793.700583,-793.700583,-1587.401166,-1587.401166,-3703.9360500000003,-793.700583,-3703.9360500000003,-1587.401166,-4233.069774,
07/18/13 16:04,0.0,-1587.4176630000002,-793.70883,-793.70883,-1587.4176630000002,-1587.4176630000002,-3703.9745430000003,-793.70883,-3703.9745430000003,-1587.4176630000002,-4233.113766,
07/18/13 16:04,0.0,-1587.4176630000002,-793.70883,-793.70883,-1587.4176630000002,-1587.4176630000002,-3703.9745430000003,-793.70883,-3703.9745430000003,-1587.4176630000002,-4233.113766,
07/18/13 16:05,0.0,-1574.0742030000001,-787.0371,-787.0371,-1574.0742030000001,-1574.0742030000001,-3672.839805,-787.0371,-3672.839805,-1574.0742030000001,-4197.531207,
07/18/13 16:05,0.0,-1574.0742030000001,-787.0371,-787.0371,-1574.0742030000001,-1574.0742030000001,-3672.839805,-787.0371,-3672.839805,-1574.0742030000001,-4197.531207,
07/18/13 16:06,0.0,-1587.401925,-793.7009639999999,-793.7009639999999,-1587.401925,-1587.401925,-3703.9378260000003,-793.7009639999999,-3703.9378260000003,-1587.401925,-4233.071802,
07/18/13 16:06,0.0,-1587.401925,-793.7009639999999,-793.7009639999999,-1587.401925,-1587.401925,-3703.9378260000003,-793.7009639999999,-3703.9378260000003,-1587.401925,-4233.071802,
07/18/13 16:07,0.0,-1480.673856,-740.336928,-740.336928,-1480.673856,-1480.673856,-3454.9056660000006,-740.336928,-3454.9056660000006,-1480.673856,-3948.46362,
07/18/13 16:07,0.0,-1480.673856,-740.336928,-740.336928,-1480.673856,-1480.673856,-3454.9056660000006,-740.336928,-3454.9056660000006,-1480.673856,-3948.46362,
07/18/13 16:08,0.0,-1427.314596,-713.657298,-713.657298,-1427.314596,-1427.314596,-3330.400722,-713.657298,-3330.400722,-1427.314596,-3806.172252,
07/18/13 16:08,0.0,-1427.314596,-713.657298,-713.657298,-1427.314596,-1427.314596,-3330.400722,-713.657298,-3330.400722,-1427.314596,-3806.172252,
07/18/13 16:09,0.0,-1534.026447,-767.013225,-767.013225,-1534.026447,-1534.026447,-3579.3950459999996,-767.013225,-3579.3950459999996,-1534.026447,-4090.7371949999997,
07/18/13 16:09,0.0,-1534.026447,-767.013225,-767.013225,-1534.026447,-1534.026447,-3579.3950459999996,-767.013225,-3579.3950459999996,-1534.026447,-4090.7371949999997,
07/18/13 16:10,0.0,-1627.4082360000002,-813.7041180000001,-813.7041180000001,-1627.4082360000002,-1627.4082360000002,-3797.2858829999996,-813.7041180000001,-3797.2858829999996,-1627.4082360000002,-4339.7552940000005,
07/18/13 16:10,0.0,-1627.4082360000002,-813.7041180000001,-813.7041180000001,-1627.4082360000002,-1627.4082360000002,-3797.2858829999996,-813.7041180000001,-3797.2858829999996,-1627.4082360000002,-4339.7552940000005,
07/18/13 16:11,0.0,-1680.7736639999998,-840.3868319999999,-840.3868319999999,-1680.7736639999998,-1680.7736639999998,-3921.8052150000003,-840.3868319999999,-3921.8052150000003,-1680.7736639999998,-4482.063102,
07/18/13 16:11,0.0,-1680.7736639999998,-840.3868319999999,-840.3868319999999,-1680.7736639999998,-1680.7736639999998,-3921.8052150000003,-840.3868319999999,-3921.8052150000003,-1680.7736639999998,-4482.063102,
07/18/13 16:12,0.0,-1894.211973,-947.105985,-947.105985,-1894.211973,-1894.211973,-4419.827937,-947.105985,-4419.827937,-1894.211973,-5051.231928,
07/18/13 16:12,0.0,-1894.211973,-947.105985,-947.105985,-1894.211973,-1894.211973,-4419.827937,-947.105985,-4419.827937,-1894.211973,-5051.231928,
07/18/13 16:13,0.0,-1974.240996,-987.120498,-987.120498,-1974.240996,-1974.240996,-4606.562325,-987.120498,-4606.562325,-1974.240996,-5264.642658,
07/18/13 16:13,0.0,-1974.240996,-987.120498,-987.120498,-1974.240996,-1974.240996,-4606.562325,-987.120498,-4606.562325,-1974.240996,-5264.642658,
07/18/13 16:14,0.0,-1867.5072690000002,-933.753636,-933.753636,-1867.5072690000002,-1867.5072690000002,-4357.516962,-933.753636,-4357.516962,-1867.5072690000002,-4980.019383,
07/18/13 16:14,0.0,-1867.5072690000002,-933.753636,-933.753636,-1867.5072690000002,-1867.5072690000002,-4357.516962,-933.753636,-4357.516962,-1867.5072690000002,-4980.019383,
07/18/13 16:15,0.0,-2000.9064389999999,-1000.453221,-1000.453221,-2000.9064389999999,-2000.9064389999999,-4668.781692,-1000.453221,-4668.781692,-2000.9064389999999,-5335.750506,
07/18/13 16:15,0.0,-2000.9064389999999,-1000.453221,-1000.453221,-2000.9064389999999,-2000.9064389999999,-4668.781692,-1000.453221,-4668.781692,-2000.9064389999999,-5335.750506,
07/18/13 16:16,0.0,-2120.962011,-1060.481004,-1060.481004,-2120.962011,-2120.962011,-4948.911357,-1060.481004,-4948.911357,-2120.962011,-5655.898692,
07/18/13 16:16,0.0,-2120.962011,-1060.481004,-1060.481004,-2120.962011,-2120.962011,-4948.911357,-1060.481004,-4948.911357,-2120.962011,-5655.898692,
07/18/13 16:17,0.0,-2160.970707,-1080.4853520000001,-1080.4853520000001,-2160.970707,-2160.970707,-5042.264982,-1080.4853520000001,-5042.264982,-2160.970707,-5762.58855,
07/18/13 16:17,0.0,-2160.970707,-1080.4853520000001,-1080.4853520000001,-2160.970707,-2160.970707,-5042.264982,-1080.4853520000001,-5042.264982,-2160.970707,-5762.58855,
07/18/13 16:18,0.0,-2481.1135379999996,-1240.5567689999998,-1240.5567689999998,-2481.1135379999996,-2481.1135379999996,-5789.264919,-1240.5567689999998,-5789.264919,-2481.1135379999996,-6616.302765,
07/18/13 16:18,0.0,-2481.1135379999996,-1240.5567689999998,-1240.5567689999998,-2481.1135379999996,-2481.1135379999996,-5789.264919,-1240.5567689999998,-5789.264919,-2481.1135379999996,-6616.302765,
07/18/13 16:19,0.0,-2521.120749,-1260.5603760000001,-1260.5603760000001,-2521.120749,-2521.120749,-5882.615082,-1260.5603760000001,-5882.615082,-2521.120749,-6722.988663,
07/18/13 16:19,0.0,-2521.120749,-1260.5603760000001,-1260.5603760000001,-2521.120749,-2521.120749,-5882.615082,-1260.5603760000001,-5882.615082,-2521.120749,-6722.988663,
07/18/13 16:20,0.0,-2481.120015,-1240.560006,-1240.560006,-2481.120015,-2481.120015,-5789.280033,-1240.560006,-5789.280033,-2481.120015,-6616.320039,
07/18/13 16:20,0.0,-2481.120015,-1240.560006,-1240.560006,-2481.120015,-2481.120015,-5789.280033,-1240.560006,-5789.280033,-2481.120015,-6616.320039,
07/18/13 16:21,0.0,-2507.819472,-1253.909736,-1253.909736,-2507.819472,-2507.819472,-5851.578771,-1253.909736,-5851.578771,-2507.819472,-6687.518595,
07/18/13 16:21,0.0,-2507.819472,-1253.909736,-1253.909736,-2507.819472,-2507.819472,-5851.578771,-1253.909736,-5851.578771,-2507.819472,-6687.518595,
07/18/13 16:22,0.0,-2481.1393199999998,-1240.5696599999999,-1240.5696599999999,-2481.1393199999998,-2481.1393199999998,-5789.325081,-1240.5696599999999,-5789.325081,-2481.1393199999998,-6616.371518999999,
07/18/13 16:22,0.0,-2481.1393199999998,-1240.5696599999999,-1240.5696599999999,-2481.1393199999998,-2481.1393199999998,-5789.325081,-1240.5696599999999,-5789.325081,-2481.1393199999998,-6616.371518999999,
07/18/13 16:23,0.0,-2507.824899,-1253.9124510000001,-1253.9124510000001,-2507.824899,-2507.824899,-5851.591434,-1253.9124510000001,-5851.591434,-2507.824899,-6687.533067,
07/18/13 16:23,0.0,-2507.824899,-1253.9124510000001,-1253.9124510000001,-2507.824899,-2507.824899,-5851.591434,-1253.9124510000001,-5851.591434,-2507.824899,-6687.533067,
07/18/13 16:24,0.0,-2627.88276,-1313.94138,-1313.94138,-2627.88276,-2627.88276,-6131.726439,-1313.94138,-6131.726439,-2627.88276,-7007.687361,
07/18/13 16:24,0.0,-2627.88276,-1313.94138,-1313.94138,-2627.88276,-2627.88276,-6131.726439,-1313.94138,-6131.726439,-2627.88276,-7007.687361,
07/18/13 16:25,0.0,-2667.888978,-1333.944489,-1333.944489,-2667.888978,-2667.888978,-6225.074283,-1333.944489,-6225.074283,-2667.888978,-7114.370607000001,
07/18/13 16:25,0.0,-2667.888978,-1333.944489,-1333.944489,-2667.888978,-2667.888978,-6225.074283,-1333.944489,-6225.074283,-2667.888978,-7114.370607000001,
07/18/13 16:26,0.0,-2721.217995,-1360.608999,-1360.608999,-2721.217995,-2721.217995,-6349.508655,-1360.608999,-6349.508655,-2721.217995,-7256.581319999999,
07/18/13 16:26,0.0,-2721.217995,-1360.608999,-1360.608999,-2721.217995,-2721.217995,-6349.508655,-1360.608999,-6349.508655,-2721.217995,-7256.581319999999,
07/18/13 16:27,0.0,-2974.5819330000004,-1487.2909650000001,-1487.2909650000001,-2974.5819330000004,-2974.5819330000004,-6940.691175,-1487.2909650000001,-6940.691175,-2974.5819330000004,-7932.218487,
07/18/13 16:27,0.0,-2974.5819330000004,-1487.2909650000001,-1487.2909650000001,-2974.5819330000004,-2974.5819330000004,-6940.691175,-1487.2909650000001,-6940.691175,-2974.5819330000004,-7932.218487,
07/18/13 16:28,0.0,-3094.56294,-1547.28147,-1547.28147,-3094.56294,-3094.56294,-7220.646858,-1547.28147,-7220.646858,-3094.56294,-8252.167839,
07/18/13 16:28,0.0,-3094.56294,-1547.28147,-1547.28147,-3094.56294,-3094.56294,-7220.646858,-1547.28147,-7220.646858,-3094.56294,-8252.167839,
07/18/13 16:29,0.0,-3147.923202,-1573.961601,-1573.961601,-3147.923202,-3147.923202,-7345.154139,-1573.961601,-7345.154139,-3147.923202,-8394.461874,
07/18/13 16:29,0.0,-3147.923202,-1573.961601,-1573.961601,-3147.923202,-3147.923202,-7345.154139,-1573.961601,-7345.154139,-3147.923202,-8394.461874,
07/18/13 16:30,0.0,-3201.2709809999997,-1600.6354919999999,-1600.6354919999999,-3201.2709809999997,-3201.2709809999997,-7469.63229,-1600.6354919999999,-7469.63229,-3201.2709809999997,-8536.722614999999,
07/18/13 16:30,0.0,-3201.2709809999997,-1600.6354919999999,-1600.6354919999999,-3201.2709809999997,-3201.2709809999997,-7469.63229,-1600.6354919999999,-7469.63229,-3201.2709809999997,-8536.722614999999,
